🕘️更新时间,#genre#
CCTV世界地理,http://home.dzlove.top:35455/rptv/G_SHIJIEDL-CQ.m3u8?license=gitv
CCTV老故事,https://www.freetv.top/migu/884121956.m3u8?migutoken=550b8ac2d06ef43bd80e29582185fe693959996048d7b572ce1659fe9376b6101cf9002c0034445668d6e11645eab13a11978ca20adae4f4248041add5d27f4d8e71fd2a4e44fd398c8fb3614b
CCTV发现之旅,https://www.freetv.top/migu/624878970.m3u8?migutoken=1fb695563c621535fa91c6ce464f6619a2f8eb7af5c0876841c0dbd8f3063c14ba77e8028cb91f1b0dc0662e4ae7ac50ef325c26ba8a61b56fe7e5546acd6da429931c15a5d4bcb10ac2dd9831
CCTV中学生,https://www.freetv.top/migu/708869532.m3u8?migutoken=6c81e13830a98cbed803f493e618e4e89c3621b2efaaad23df06f39f09d8bc8f989e3c74636452d64f5fbbb22e8a8f415885c938478dcf670f80e2e8b7d311443e18a58b907caf453ad5b576cd
TVB无线功夫,https://lb-mvtv-live.v2h-cdn.com/redirect/asia_action1/1asia_action.stream?type=m3u8
TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php?zgangd
澳门资讯,https://live5.tdm.com.mo/ch5/info_ch5.live/playlist.m3u8
RTHK-33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
粤语版电影1,http://epg.112114.xyz/douyu/6566671
粤语版电影2,http://epg.112114.xyz/douyu/1226741
中視,rtmp://f13h.mine.nu/sat/tv091
八大戏剧,http://122.117.71.103:8530/http/61.222.53.250:8081/hls/66/808/ch23.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
东森超视HD,rtmp://f13h.mine.nu/sat/tv331
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS新闻,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
东森幼幼,http://122.117.71.103:8515/http/61.222.53.250:8081/hls/63/805/ch09.m3u8
华语,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
三立戏剧,http://ku9.fr.to/smt.php?id=sanlixiju_twn
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中视HD,rtmp://f13h.mine.nu/sat/tv091
中天亚洲,http://ku9.fr.to/smt.php?id=ctiasia_twn
中天亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
生命电视,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
纬来戏剧,http://122.117.71.103:8532/http/61.222.53.250:8081/hls/69/811/ch33.m3u8
MoMoTV,rtmp://f13h.mine.nu/sat/tv761
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
TiTV,http://37.27.111.214:8080/live/2/hls.m3u8
大爱1,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
龙华卡通,http://122.117.71.103:8516/http/61.222.53.250:8068/hls/14/80/cstv14.m3u8
🎞️知否知否,https://live.metshop.top/yy/21881901
🎦父母爱情🐝,https://www.goodiptv.club/yy/1382746276
🎦父母爱情🪲,https://www.goodiptv.club/yy/1354926650
我的前半生,https://www.goodiptv.club/yy/1382735564
雪中悍刀行,https://www.goodiptv.club/yy/1382660835
情满四合院,https://www.goodiptv.club/yy/1382736888
花千骨,https://www.goodiptv.club/yy/1354943110
83射雕英雄传,http://wab201.win:35455/yy/1354210357
83射雕英雄传,http://home.wwang.pw:35455/yy/1354210357
舌尖上的中国第1季,https://lunbo.freetv.top/yy/1354930952
舌尖上的中国第2季,https://lunbo.freetv.top/yy/1354930943
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
未知,http://37.27.111.214:8080/live/35/hls.m3u8
海绵宝宝,http://120.222.228.57/test-txdwk.flv.huya.com/src/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.m3u8
哆啦A梦：大雄与天空的理想乡,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/223/257/5105223257/media/5105223257_5206936022_56.mp4
哆啦A梦：大雄与天空的理想乡（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/223/351/5105223351/media/5105223351_5206941130_56.mp4
哪吒之决战龙神,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/353/5105004353/media/5105004353_5033311414_56.mp4
24H国漫热播,https://lunbo.freetv.top/yy/1353937086
YOYO TV,https://ythls.armelin.one/channel/UCiWRSesvSYmY7YOyz0tv_zQ.m3u8
3ABN Kids,https://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8
Japanim TV,https://foxkidstv.be:3369/stream/play.m3u8
Kuriakos Kids,https://w2.manasat.com/kkids/smil:kkids.smil/playlist.m3u8
XilamTV,https://xilam-animation-1-fr.samsung.wurl.tv/playlist.m3u8
FanpopTV,https://streaming-cl.sh1ny.space/memfs/e16d2f72-70b5-4bf5-b9c5-107b6390a10f.m3u8
赛事播01,http://pan.taokee.vip:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
赛事播02,http://pan.taokee.vip:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
赛事播03,http://pan.taokee.vip:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
赛事播04,http://pan.taokee.vip:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
赛事播05,http://pan.taokee.vip:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
赛事播06,http://pan.taokee.vip:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
赛事播07,http://pan.taokee.vip:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
赛事播08,http://pan.taokee.vip:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
赛事播09,http://pan.taokee.vip:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
赛事播10,http://pan.taokee.vip:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
赛事播11,http://pan.taokee.vip:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
赛事播12,http://pan.taokee.vip:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
赛事播13,http://pan.taokee.vip:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
赛事播14,http://pan.taokee.vip:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
赛事播15,http://pan.taokee.vip:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
赛事播16,http://pan.taokee.vip:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
赛事播17,http://pan.taokee.vip:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
赛事播18,http://pan.taokee.vip:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
赛事播19,http://pan.taokee.vip:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
赛事播20,http://pan.taokee.vip:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
赛事播21,http://pan.taokee.vip:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
赛事播22,http://pan.taokee.vip:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
赛事播23,http://pan.taokee.vip:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
赛事播24,http://pan.taokee.vip:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
赛事播25,http://pan.taokee.vip:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
赛事播26,http://pan.taokee.vip:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
赛事播27,http://pan.taokee.vip:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
赛事播28,http://pan.taokee.vip:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
赛事播29,http://pan.taokee.vip:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
赛事播30,http://pan.taokee.vip:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
赛事播31,http://pan.taokee.vip:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
赛事播32,http://pan.taokee.vip:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
赛事播33,http://pan.taokee.vip:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
赛事播34,http://pan.taokee.vip:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
赛事播35,http://pan.taokee.vip:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
赛事播36,http://pan.taokee.vip:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
赛事播37,http://pan.taokee.vip:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
赛事播38,http://pan.taokee.vip:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
赛事播39,http://pan.taokee.vip:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
赛事播40,http://pan.taokee.vip:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
赛事播41,http://pan.taokee.vip:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
赛事播42,http://pan.taokee.vip:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
赛事播43,http://pan.taokee.vip:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
赛事播44,http://pan.taokee.vip:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
赛事播45,http://pan.taokee.vip:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
赛事播46,http://pan.taokee.vip:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
赛事播47,http://pan.taokee.vip:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
赛事播48,http://pan.taokee.vip:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
赛事播49,http://pan.taokee.vip:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
赛事播50,http://pan.taokee.vip:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
赛事播51,http://pan.taokee.vip:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
赛事播52,http://pan.taokee.vip:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
赛事播53,http://pan.taokee.vip:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
赛事壹4K,http://pan.taokee.vip:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
赛事贰4K,http://pan.taokee.vip:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
Bloomberg,https://bloomberg-bloombergtv-3-nl.samsung.wurl.tv/playlist.m3u8
TVN,https://d2mtknivycr9zl.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ndbnpcfczvjbq-ssai-prd/b32caf42_751e_4035_8904_b2cded676be7/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000156C
TVN,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8
贝爷求生影视2,https://www.goodiptv.club/douyu/9661369
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://183.3.134.56:9901/tsfile/live/0019_1.m3u8
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
广东珠江,http://home.dzlove.top:35455/itv/2000000003000000033.m3u8?cdn=hnbblive
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
BBC News,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
DW News,http://37.27.111.214:8080/live/46/hls.m3u8
Love_Nature_4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe_4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion_4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
欢笑剧场4K,http://111.29.9.34:6610/000000001000/1/1.m3u8?stbId=1&livemode=1&IASHttpSessionId=OTT760920241110011719006907&channel-id=bestzb&Contentid=5000000007000010001
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
CCTV4K,http://117.144.58.42:35455/gaoma/cctv4k.m3u8
CCTV4K,http://iptv.0564.org:35455/gaoma/cctv4k.m3u8
CCTV4K,http://home.wwang.pw:35455/gaoma/cctv4k.m3u8
CCTV4K,http://home.dzlove.top:35455/rptv/G_CCTV-4K-HD.m3u8?license=gitv
CCTV4K,http://livetv.wqwqwq.sbs/gaoma/cctv4k.m3u8
CCTV4K,http://www.clmy.cc:35455/gaoma/cctv4k_10m.m3u8
CCTV16(4K),http://livetv.wqwqwq.sbs/itv/5000000008000023254.m3u8?cdn=bestzb
CCTV8K,http://home.wwang.pw:35455/gaoma/cctv8k_36m.m3u8
CCTV8K,http://www.clmy.cc:35455/gaoma/cctv8k_36m.m3u8
CCTV8k,http://home.wwang.pw:35455/gaoma/cctv8k_36m.m3u8
CCTV风云剧场,http://home.dzlove.top:35455/rptv/G_FENGYUNJC-CQ.m3u8?license=gitv
CCTV兵器科技,http://home.dzlove.top:35455/rptv/G_BINGQIKJ-CQ.m3u8?license=gitv
CCTV第一剧场,http://home.dzlove.top:35455/rptv/G_DIYIJC-CQ.m3u8?license=gitv
CCTV央视台球,http://home.dzlove.top:35455/rptv/G_TAIQIU-CQ.m3u8?license=gitv
CCTV风云音乐,http://home.dzlove.top:35455/rptv/G_FENGYUNYY-CQ.m3u8?license=gitv
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV女性时尚,http://home.dzlove.top:35455/rptv/G_NVXINGSS-CQ.m3u8?license=gitv
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV怀旧剧场,http://home.dzlove.top:35455/rptv/G_HUAIJIUJC-CQ.m3u8?license=gitv
CCTV文化精品,http://175.18.189.238:9998/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV文化精品,http://home.dzlove.top:35455/rptv/G_CCTV-WENHUA-CQ.m3u8?license=gitv
CCTV电视指南,http://home.dzlove.top:35455/rptv/G_DIANSHIZN-CQ.m3u8?license=gitv
CCTVNEWS,http://113.118.15.210:808/hls/34/index.m3u8
CCTVNEWS,http://58.19.43.46:9901/tsfile/live/1002_1.m3u8
CCTVNEWS,http://183.3.134.56:9901/tsfile/live/0016_1.m3u8
CCTVNEWS,http://113.57.20.158:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV西班牙语,https://www.freetv.top/migu/609006450.m3u8?migutoken=c38287abfc68f9242380b7bf14121751f3f154037cfd654a4a6fa56a10a5d0052fb69a8a57118d537fcd4856670049692f94ab4f90ab068a2efe8ed6e48dca5d5252d5ddea0b53a3a189e113e3
CCTV法语,https://www.freetv.top/migu/609006476.m3u8?migutoken=5dd99cb161eb571abd27783de873e5e0ebd12066986ad26e19b26a455fcc5d03351605a1fa6c3abf1274770b07fd85c894f5dfcb9d2409b9c402878c0d89ecdca605504434138872090dfdd670
CCTV阿拉伯语,https://www.freetv.top/migu/609154345.m3u8?migutoken=19442fbd82627603ecb9165e8da9b2a21010c3e9c0355af37bd2122d2816931ea5f0f003a2814c0cbc2a4a68bf0195d734366ca3a45827d70d362dd842439a98acab94da40b91642c9b40f9504
CCTV俄语,https://www.freetv.top/migu/609006446.m3u8?migutoken=a018c039b174469cc6d2e4ac72b07a411ddf935d55c5b0ea7854011285614f22403bcd08cc5757bc0d1d5601e6556281272021ba01a4ac528a3f749817b1ede8761a8d571d91b99eab9ff186fc
CCTV20241,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV150,http://livetv.wqwqwq.sbs/itv/5000000004000002226.m3u8?cdn=bestzb
CCTV250,http://livetv.wqwqwq.sbs/itv/6000000001000014161.m3u8?cdn=wasusyt
CCTV450,http://livetv.wqwqwq.sbs/itv/5000000011000031102.m3u8?cdn=bestzb
CCTV650,http://livetv.wqwqwq.sbs/itv/6000000001000004574.m3u8?cdn=wasusyt
CCTV750,http://livetv.wqwqwq.sbs/itv/6000000001000009055.m3u8?cdn=wasusyt
CCTV950,http://livetv.wqwqwq.sbs/itv/6000000001000032162.m3u8?cdn=wasusyt
CCTV1050,http://livetv.wqwqwq.sbs/itv/5000000004000012827.m3u8?cdn=bestzb
CCTV1150,http://livetv.wqwqwq.sbs/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV1250,http://livetv.wqwqwq.sbs/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV1350,http://livetv.wqwqwq.sbs/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV1450,http://livetv.wqwqwq.sbs/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV1550,http://livetv.wqwqwq.sbs/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV中视购物,http://58.221.214.82:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV兵器,http://120.238.94.10:9901/tsfile/live/1096_1.m3u8
CCTV★移动传媒,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
南方卫视,http://113.86.205.59:8090/hls/109/index.m3u8
南方卫视,http://113.101.119.26:8090/hls/109/index.m3u8
南方卫视,http://116.7.8.35:8089/hls/18/index.m3u8
南方卫视,http://113.102.161.79:8089/hls/18/index.m3u8
山东教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
山东教育卫视,http://221.0.78.198:1681/hls/10221/index.m3u8
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=b4a3e55048f55ec1c8fc5b509fbdf32f2dc5d255f5f218e79e84ca9a87fb9f2239927cb11b448f18285b50b81b4cd50a1354e9be5a3283375e85372798c3f3eb3ad60adf45eb5615f68eb4825f
新闻综合,http://livetv.wqwqwq.sbs/itv/5000000011000031110.m3u8?cdn=bestzb
上海纪实,http://home.dzlove.top:35455/itv/5000000004000010282.m3u8?cdn=bestzb
超级电影,http://111.29.9.33:6610/000000001000/1000000001000012884/index.m3u8?channel-id=bestzb&Contentid=1000000001000012884&livemode=1&stbId=3
超级电影,http://home.dzlove.top:35455/itv/1000000003000012426.m3u8?cdn=ystenlive
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_bF_Bcc38a845b4b4994898062a76d3958bdc.mp4
夏洛特烦恼,https://live.metshop.top/yy/1354936201
哈利波特全集,http://www.douzhicloud.site:35455/yy/1382745105
哈利波特全集,http://home.wwang.pw:35455/yy/1382745105
变形金刚,https://lunbo.freetv.top/yy/1382736803
变形金刚,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/3001/946/427/3001946427/media/3001946427_5081378899_56.mp4
人在囧途之囧妈,https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
无间道2,https://alimov2.a.kwimgs.com/upic/2021/02/09/10/BMjAyMTAyMDkxMDQ0NThfNDAzMDAxOTlfNDM4NTkyODc0MjhfMF8z_b_Bce206fcc2f84121a4d887259d7c5100b.mp4
电影_赛车,https://live.metshop.top/huya/11279247
电影_死神来了,https://live.metshop.top/huya/11352903
电影_变形金刚,https://live.metshop.top/huya/21059596
知否知否应是绿肥红瘦,https://lunbo.freetv.top/yy/21881901
新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969
钟馗传说,https://live.metshop.top/yy/1382736839
红楼梦,https://lunbo.freetv.top/yy/1382745084
红楼梦,https://live.metshop.top/yy/1382745084
少年包青天,https://lunbo.freetv.top/yy/38498680
少年包青天,https://live.metshop.top/yy/38498680
宰相刘罗锅,https://lunbo.freetv.top/yy/1382745191
神医喜来乐,https://lunbo.freetv.top/yy/1382714119
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
公主嫁到,https://live.metshop.top/yy/1382736915
法证先锋,https://live.metshop.top/yy/1354930965
放羊的星星,https://live.metshop.top/yy/1355260662
天道,https://lunbo.freetv.top/yy/1382735574
平凡岁月,https://live.metshop.top/yy/1382745117
康熙微服私访记,https://lunbo.freetv.top/yy/1352811698
天龙八部蓝光,https://live.metshop.top/yy/1355652820
剧集_新三国,https://live.metshop.top/huya/11352944
周星星,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
李连杰,http://huanqiuzhibo.cn/manifest/huya.php?id=11342390
星爷,http://1.94.31.214:35455/huya/11342412
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
成龙,http://zzy789.xyz/douyu1.php?id=3379942
王晶,http://huanqiuzhibo.cn/manifest/huya.php?id=11602058
沈腾,http://huanqiuzhibo.cn/manifest/huya.php?id=11601968
沈腾,http://1.94.31.214:35455/huya/11601968
甄子丹,http://huanqiuzhibo.cn/manifest/huya.php?id=11352935
电影_英叔,https://live.metshop.top/huya/11342421
电影_成龙,https://live.metshop.top/huya/11342386
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_强森,https://live.metshop.top/huya/21059581
电影_梁家辉,https://live.metshop.top/huya/11342429
灾难片,https://live.metshop.top/huya/11602075
灾难片,http://zzy789.xyz/douyu1.php?id=9651304
iHOT爱院线,http://home.dzlove.top:35455/itv/2000000004000000034.m3u8?cdn=hnbblive
iHOT爱院线,http://livetv.wqwqwq.sbs/itv/6000000006000030630.m3u8?cdn=wasusyt
电影_怪兽,https://live.metshop.top/huya/21059577
